smoothed_wshop_1d,smoothed_wwork_outside_home_1d,smoothed_wspent_time_1d,smoothed_wrestaurant_1d,smoothed_wlarge_event_1d,smoothed_wvaccine_likely_friends,smoothed_wcovid_vaccinated
48.6323772,25.2602204,26.6395338,17.9387826,6.5585231,31.4704841,3.3831029
54.1059179,36.1199512,36.5458496,19.7205258,14.5847171,34.1905186,6.8050412
53.6954582,25.6953297,27.7850157,10.9614058,4.2963911,28.04481,6.670349
51.2447153,26.5447701,29.674019,9.9992738,5.2989029,31.6448065,7.465488
52.7018213,32.0519243,30.0944276,9.6030722,5.3458078,28.2524174,8.7995991
56.1537392,30.426633,27.235607,9.8477674,3.8425937,26.1566966,6.0152786
51.5888669,29.658568,30.4112003,14.5338276,4.7759782,27.4360231,7.0728009
41.410375,21.3875599,26.4024832,10.17574,3.9170521,32.3633875,3.1267566
43.240466,24.5897213,23.0763901,6.9466798,2.9180837,31.2588505,3.6127731
39.5079109,19.5182939,20.7662275,5.3860906,2.7290095,35.8402339,4.2020291
44.0448277,20.7479183,21.2977034,4.5968743,4.9529723,38.8699912,4.2149443
44.571383,22.390321,22.2639112,6.7503654,3.2722074,30.0992926,6.5799656
53.743418775829326,34.25071536428447,31.918883026428887,15.451650114358863,8.483991761684901,34.536913446036515,5.8467362
47.1879546,24.7649212,23.0237845,6.7995232,3.8097778,30.1482406,6.2337424
46.6179575,26.3912509,24.0316872,10.352732,3.7585981,35.8862233,6.2312216
48.2449783,26.3365747,25.0112396,9.275501,3.6417272,32.5617671,5.3535279
44.9786349,23.0546414,22.9029846,7.3768619,2.6455896,34.4170349,2.9685241
51.6297894,25.2977407,23.1600313,10.2987281,1.7417153,31.9100944,4.4833762
49.3735697,25.1418813,22.0350601,10.0398968,2.7317334,33.569537,3.7188199
42.9738562,26.430809,20.6988934,7.3216202,2.6130624,38.8010384,3.09384
48.7640952,28.5549689,26.9607858,9.4206442,3.8223249,32.3641792,5.6664776
52.182741,29.2926758,33.6094216,7.5614173,9.0313887,26.6134105,5.5341689
50.4995324,23.793494,32.1198909,5.0623205,6.5731847,30.4239894,5.9854332
47.5627174,25.694602,26.2401028,3.7451632,4.7963576,24.6928427,9.1112285
52.5853016,30.9850882,31.1046365,5.0830402,4.6810758,33.7569826,8.9138331
47.3455374,30.132477,30.0192252,4.2718451,4.5430969,33.3762204,7.0289363
49.6955303,30.5288689,31.0626002,5.4772289,5.6336805,27.3029611,7.6722855
53.5021404,33.3949781,35.1696815,6.2564939,7.4686325,28.6656604,5.5327186
48.3312243,24.9403169,30.0049147,5.0661197,4.7888071,30.511259,6.2765961
53.5802274,40.5332891,39.7820278,6.3669353,9.9286159,31.282384,5.4726337
44.0959357,21.012689,24.8990755,4.772273,2.3222309,33.0093899,6.4303523
47.1567439,26.0869917,27.8244187,4.2896853,5.5603047,27.6463107,4.629094
52.4381278,34.0724072,37.3326231,8.9582477,10.6886469,30.7278211,6.5649148
49.980934,27.8576441,27.9897105,7.7704827,8.2938256,29.9679082,1.8727537
44.7895502,21.9962137,29.4946565,4.1095398,4.3380641,32.0342511,5.0813955
45.075247,22.7051625,25.1970231,3.4387568,4.3317129,32.2639549,3.0225473
49.442775,28.1121312,32.1077961,6.6796223,5.949883,33.2748604,2.8393246
50.903919,32.2489068,34.6185955,15.0133918,11.6044586,30.0944133,5.2031348
50.7951725,31.2506375,33.9845818,18.5744189,12.2049047,25.3138089,6.5486372
53.7166083,34.9313804,31.2756906,15.1869894,8.804745,31.3394484,8.5905363
47.1158628,27.7961489,31.8850377,13.3122145,6.5828405,31.4767669,5.8399959
49.2146842,28.2500867,30.4580805,17.4814984,6.9216007,28.3230796,3.85735
45.5971552,26.8366845,26.7727956,10.0270197,6.3414107,32.5448151,2.9841496
53.6010012,29.8506757,34.8862207,19.6350453,11.0665288,27.2308613,8.1717967
50.9677816,37.8598053,36.6828563,20.645492,13.5060545,29.7843535,7.3809157
49.300558,31.1441034,29.7197706,17.017398,8.8875288,38.8595917,4.6739631
55.883392,35.3196211,34.5053146,20.1807991,11.2071419,39.5613041,11.9256395
46.6273516,29.3076319,26.9151011,16.8198767,8.4807692,29.9977894,7.0647735
48.5437984,25.7998029,24.774629,14.8508332,6.2309214,34.0831618,4.933755
48.2483226,28.6227593,30.9231876,16.8457885,6.7826804,34.16752,9.6132062
52.1145632,32.1978981,25.702881,12.7761338,5.6199174,30.7748001,5.6564499
47.5413191,29.9679645,29.7260434,10.0126044,5.2926533,27.5537202,4.6537874
47.3344198,26.1305422,27.1218635,10.8271939,5.4729893,30.651988,7.5476954
55.2348817,25.5371277,23.1297323,12.4835276,4.6910879,33.5780255,4.6726935
47.918743,24.6258783,25.0830127,10.2843391,4.4466224,38.3534558,7.4712858
46.581316,23.8230768,27.2387264,7.8760698,3.0617568,35.9332933,1.9170589
44.720493,27.935245,22.5640406,6.2697087,4.6722601,38.1059149,4.9766523
44.4514574,24.2057367,20.9321654,9.0054261,1.6328585,43.2907789,3.1838008
43.9279196,20.3645095,24.5177566,8.9327995,3.825282,39.5443433,3.9564447
46.884665,26.7228617,27.9067403,13.6620018,4.7396578,33.2858069,7.2567338
49.2937458,21.0994889,27.4124241,11.0465101,5.5791162,37.8296757,4.0511228
53.2410531,25.71874,29.1200356,12.2100122,4.6193008,27.6063107,7.488786
48.8988299,25.6945178,19.6689626,10.7543994,2.5661312,42.0994682,4.9756536
45.3447635,23.8983937,29.7397385,10.7883174,5.3941924,32.2919174,4.2629794
47.0658389,23.1347703,22.8728585,6.1992323,3.2526285,33.0546848,2.4739426
51.2646828,28.1457453,28.6781675,8.8615669,8.8190525,31.9427987,5.1136536
44.9850839,22.7428825,29.097118,7.8549029,4.4832876,37.24898,5.9080832
46.0135985,24.3413602,27.757061,9.6287101,7.494396,37.5721232,12.7798809
49.7393779,28.8503543,30.0859279,10.7642779,5.2458756,27.6574105,6.1169213
44.5341408,24.7561558,23.6632835,7.6914053,1.9780229,25.8000145,9.3889311
45.0371189,24.4902367,16.4660743,3.3203585,3.4246492,39.7737987,3.3892013
47.795858,29.2162084,27.7430359,9.6369537,2.9022992,32.2805094,10.8319698
47.4844898,26.0433486,29.7905896,6.4619363,4.4061701,30.3829652,8.2451708
44.1671313,19.7952686,20.475156,6.2561625,3.7437325,35.7874678,3.3324495
47.0810143,26.1254266,26.3803265,8.0267744,3.8545783,33.7073136,5.8309736
48.0177789,24.0885544,24.8766378,8.3111679,4.8841073,39.429183,4.2693987
49.6944182,16.1670337,21.2699952,7.9160579,2.7182108,35.180272,4.2980906
48.482023,33.6240069,32.3978281,9.467216,5.1346242,27.4002764,6.0207354
47.206968,26.1577949,25.1982194,8.6060248,2.9064597,33.9780549,8.2096901
50.859472,26.3693196,25.6537659,8.0824234,3.2581749,34.9712742,8.4190538
46.8540682,23.9532865,17.6628615,5.6113154,3.0190623,46.6533245,3.7071921
45.3719823,25.4920594,21.6503459,8.1833909,4.0977664,35.5338531,6.3956487
50.3459736,25.6249254,24.1795609,6.9415707,4.911702,26.7014885,7.0055583
42.7459699,23.9406281,20.2543842,7.1731534,2.9521138,32.9325468,4.5252674
43.9801531,21.0958815,21.9475299,7.3266357,3.1782472,39.0966828,5.9206463
53.1772541,29.4241738,31.9327189,15.3928027,7.5651598,30.3853074,4.911304
50.3111342,31.4021129,28.0327788,12.1325316,2.7008885,29.8403693,3.7638715
52.0853194,32.2812281,28.640013,9.1315546,7.0310817,28.0552076,10.8968706
48.6229263,23.205467,23.5178655,10.1940598,3.2051641,29.6258991,5.4997974
51.9213761,28.7541013,29.3005326,18.338363,5.922169,33.7827797,5.9970518
50.3176141,25.768295,28.0161393,14.4760843,6.5664528,33.9068969,1.7432082
45.7628945,25.2098475,25.7530843,13.1225054,4.8543938,33.8382362,3.215149
57.2606126,28.8824461,33.7654046,16.9602521,9.4724557,42.1449881,7.2498218
49.7109421,26.4312032,29.1510816,15.343854,4.1545587,30.4217565,4.2864061
53.5362974,39.6979478,36.6701467,24.5611508,14.7975478,32.5548261,9.4094825
52.1634842,32.9580437,33.8769093,17.2177094,9.8507918,26.4413002,4.9564563
52.8653771,36.8620738,34.8405942,21.8008524,12.6787071,22.3225963,3.680935
46.3658845,31.3740897,28.8856403,13.7238294,6.4266134,32.9416777,8.6535263
45.0345113,26.6093504,28.7462894,11.8384208,3.8002487,33.6803816,4.5578788
48.0048344,30.072552,31.8072015,15.7788587,7.9271181,26.5484655,3.190361
56.688099,30.5480522,30.2752753,14.8793287,10.1219044,27.9944155,2.0732546
53.7009389,32.363792,33.2810743,16.2776797,6.6472947,31.6039525,7.9176522
55.2547721,31.3221549,35.8587483,18.0358384,9.3744971,29.0243238,9.2637746
47.4188692,30.9546163,28.4193473,14.1470955,8.171342,29.5560545,3.8501015
49.3643954,30.020966,31.5119033,15.6637842,8.2513035,24.7215571,2.7045453
51.1728104,30.4233609,32.4942128,12.1963608,6.682918,28.515438,7.0850693
50.4010708,30.492629,32.6278363,18.121243,12.577997,28.3828326,9.8701236
51.603992,32.7304797,32.7149655,16.7375268,8.4604838,32.9820042,5.2362794
47.7941412,33.5389739,29.6921822,18.943667,8.3437063,32.9549328,6.7753192
54.2867914,28.355374,30.882786,9.1344972,7.3917637,27.6052283,5.0253559
55.1593287,24.0549361,27.4762868,5.8958947,4.0607821,25.5433473,4.0914546
52.8430932,22.4465006,29.5402023,5.9104112,6.5580241,30.2079317,3.3443343
53.4833525,28.8735967,31.6227203,8.7130973,3.4432408,27.2986807,6.4991285
50.2896133,30.5808441,32.4756193,7.8282441,5.7419303,23.2606775,5.6132364
43.6495663,24.2355931,22.3181752,6.2602474,3.4818597,30.3319338,4.8146223
49.1028137,27.4195717,21.5417369,4.7744305,3.6225737,32.2591318,5.2762878
48.511938,28.3076391,33.6766303,11.0510771,8.8200581,28.9922835,5.5254538
44.9269135,25.268231,29.8302729,5.6454093,4.3989828,28.4522225,6.1398599
47.278179,30.5213177,28.9770496,12.2924682,8.8354068,33.9933362,4.2652711
51.9961531,26.8826758,32.1328573,9.7202718,6.2174492,34.5336138,6.3794634
45.0278881,25.1043912,29.9644118,6.6971047,3.917707,32.1050598,5.0673813
47.994849,24.1116998,27.5935918,10.4239108,4.4525399,23.6824058,3.5122249
46.828317,22.4667755,25.6310494,9.7115784,5.237947,29.5247727,6.5943084
48.6531114,24.3432131,22.4302493,5.9809523,2.23069,31.9485322,6.3025789
48.8535121,30.3440839,34.0796083,8.0275131,7.4141969,28.2739468,5.6386361
49.5472295,32.5486448,27.6104461,10.7442149,5.0237673,30.5961157,9.7957928
50.969211,32.5892967,31.8470165,10.4835745,8.8193932,31.1680129,3.9486598
50.6091689,24.5410349,26.6761422,6.6214835,4.3205041,32.0876867,5.5104408
52.2166501,28.8182061,29.4560031,9.4256144,9.2124887,33.5602206,6.3302856
48.8943694,27.5737918,24.9940362,9.371456,2.3652751,31.9364292,5.515344
49.7024155,26.7335005,26.2152109,9.9464926,4.7315632,32.0717196,6.0615974
46.6517537,23.5903842,28.0819181,6.0019689,3.1134342,31.1731939,4.8551445
53.9925612,35.4548591,33.8116275,10.7982565,7.9341161,29.5320216,9.7041744
56.0364203,23.1016824,35.2539739,15.6009442,10.8581094,34.536913446036515,6.1908604
48.0758082,26.8238412,25.675024,6.9276279,3.7616039,34.0913293,5.0478925
49.2739238,28.4028116,30.4926263,12.8616882,9.1230659,29.6706807,3.7810608
50.2791322,33.7475456,34.7794408,21.6283705,12.6781023,28.639967,3.3341348
52.1397546,27.237694,32.6016657,14.9582552,6.0008481,34.997962,5.6180051
52.058462,28.0850073,28.9048406,16.4193725,8.9605619,31.7120493,3.4864538
53.7904128,24.7410506,31.7957594,17.0238154,8.6944846,26.8628741,3.4112426
49.6158031,31.6779637,32.1527836,15.3503944,8.3450173,27.6490717,4.8168312
49.3583163,29.2151114,29.3180549,15.3943044,5.6460121,31.3535902,1.5754759
51.9937717,33.2817737,30.2458602,17.1330282,9.2720022,32.723596,3.7252425
52.5379968,31.8940992,36.494381,19.9111532,14.0135483,34.1557767,11.0887816
47.5478361,31.0756004,35.0234887,20.611155,10.7595109,39.3625553,8.0907868
53.8563568,30.7991583,32.4932609,18.7302973,11.2360467,26.5879327,7.6718137
46.8674761,29.1986877,30.3422364,16.4139649,6.4760337,33.9656299,4.3129821
47.2929044,29.5840819,31.0204509,15.8963822,7.3603593,35.4321252,8.8040945
51.8436749,30.8683267,33.0150793,18.6373097,7.5371254,32.2213398,7.7715153
48.2839418,30.4811459,26.6258061,12.6027719,7.4167558,31.9099433,5.9904135
48.8209471,26.4880903,28.9986564,17.1234968,11.8804005,25.4012737,5.7902121
49.949873,29.8615797,33.9478979,17.1690178,12.928518,30.6945858,7.4922822
49.9487978,31.9110735,30.8028982,13.9158876,11.5943266,34.8851582,5.4407199
49.3627719,31.1365397,28.6824558,16.3170702,7.4968761,41.9927968,8.2391012
47.1571686,25.7835828,30.3019607,17.1525041,10.2046681,49.9890427,13.0032512
47.3516062,24.1965623,29.0418548,17.2791651,8.3600642,32.2203906,5.0395288
49.1786688,28.8281373,26.5304072,13.3103996,7.705007,39.2596331,4.7591494
49.1773694,29.367622,30.9745674,18.8096038,8.4219853,28.8841161,7.8597765
48.8932425,26.0352297,24.7796154,13.8057887,6.237741,50.626326,5.9962355
48.298344,29.6219687,27.5261962,15.904166,6.9728401,41.8491678,12.5789229
48.9518973,29.5890896,28.0501693,15.2462092,9.3927615,38.8588955,6.072713
48.6279015,29.5779076,29.2210466,15.0293574,9.3487427,50.0157411,13.0675711
50.9108278,28.9736774,30.4159552,13.0681258,9.2409748,34.7771406,8.3108658
55.8209144,34.4098026,34.0608932,20.0402115,13.5349094,33.2620079,21.8461639
51.2738259,30.9169338,40.3845553,20.9460656,10.1487771,31.4216295,3.6700978
49.656849,31.5920843,35.5852017,22.4775946,12.3904203,34.6659541,7.1909401
50.5719721,32.2664704,31.7163932,19.0145059,9.4733346,38.0710061,9.8236559
48.9471946,30.0184684,26.9213804,15.6491246,8.4152109,35.0410913,7.0330143
45.8589607,25.5675676,27.3733835,14.1630906,6.4217305,37.4016046,5.2509711
50.2423989,28.7883836,30.9796824,17.7787473,8.8241527,32.5702311,6.5988599
61.0118469,35.856306,43.2831882,22.3156249,12.6257499,25.8333627,5.3690985
56.5153026,34.9122027,36.6484749,19.3060949,7.6715653,31.5766423,7.6992845
50.618356,32.3731003,34.2721983,15.1526778,8.3000158,35.0735281,6.517462
46.6323332,33.0775306,33.7375963,17.3531062,13.2502672,34.4264873,6.4478749
49.1265425,30.877866,33.3628842,17.5936261,11.4484821,31.2806304,6.3892535
49.2249454,23.8792691,28.2978555,8.2930556,2.5465685,29.3630223,5.6246789
50.3285699,26.8471044,29.824128,9.7536743,2.5843433,33.7103179,8.8201282
50.1052208,27.7400967,28.5670732,13.2303445,6.7912969,28.6178496,5.8991506
47.6559814,32.2470635,26.5092267,12.4623907,6.545133,31.2193567,5.0407873
42.225233,20.6405862,23.7569374,13.8607935,4.770494,36.1196599,7.5642086
47.1003141,30.5110092,26.4184146,13.3342522,6.0236228,33.3367909,5.6839304
50.3428767,26.2400972,27.58217,12.5298124,4.7810213,40.7361777,3.8044065
55.4134337,30.7550271,31.8277166,14.5316529,10.2453439,22.169915,2.1023662
52.8913375,29.4359139,25.7134625,17.6811221,6.2221465,27.0309933,4.4085134
51.5811506,29.0465108,30.4115339,10.1647676,7.6681598,28.4157794,7.9940972
49.3893551,26.5871935,28.7361644,7.9472001,4.5172666,34.9531207,7.2332005
47.2223988,24.1990792,22.8997677,7.0812905,2.8172303,31.5575413,3.4582274
49.8752587,30.4561769,28.2468634,7.0542244,5.8688451,26.6247479,6.3774206
47.7876977,25.2151392,25.4573049,6.7485873,3.7104898,28.7031308,6.4384997
52.3086586,30.0897864,28.3769328,8.869264,5.6135471,26.8054425,4.852434
48.8836229,26.3435382,24.9310526,6.2751789,4.3899339,28.5423524,8.7118054
45.0243812,23.2495815,21.7243952,3.6300747,3.1037251,34.6868588,5.7443787
46.1708926,29.0039695,31.1732385,11.0553829,6.064245,27.3240583,7.7091898
48.4616784,22.6576947,26.2150675,11.4246978,6.5204819,35.8264962,10.7251932
52.3330277,34.6735536,37.1195737,17.9892481,10.9755439,26.4870792,4.8762019
49.8817706,36.500538,31.4910244,19.5780701,10.8588377,35.5528532,4.4092015
44.4505277,26.3756401,26.3250261,8.5906215,4.2329238,29.1435801,5.0115437
46.8615529,33.6249811,28.6574533,12.2537028,6.4114133,33.6496723,4.6375692
52.796655,36.949075,32.0671862,15.5960107,7.2793909,28.2710409,8.6100612
58.7433819,42.0461922,45.4472029,26.8908383,20.574841,23.6448921,7.6532107
52.8995962,33.7906776,32.2956204,17.2300852,12.0319334,30.2432555,3.8907388
52.5884959,29.7090214,32.3743776,26.0986636,11.8496488,30.5520533,2.5711448
52.9497796,35.7379366,31.052614,14.6604684,7.3295715,34.6370674,5.2824153
51.6887742,33.2122981,29.0066026,16.2928392,9.4634408,30.0291416,4.3377153
54.5856181,38.7320452,35.9457201,19.2284953,12.7872369,29.8230654,8.4902178
49.9052607,29.7795596,24.9069781,14.0309688,7.7085209,29.0529024,4.3033754
46.5600841,32.926326,33.3037334,21.0243754,11.3051798,24.5474826,1.6748548
53.0727562,34.6272538,30.5301902,13.0995735,8.5526767,30.8748032,20.5112845
48.4308717,30.7942719,32.6144047,10.5040574,7.1522935,30.3995349,15.03683
53.2409625,23.4947236,30.499353,15.4900453,5.5306868,40.1581035,5.6533384
53.2575915,30.289024,30.6000525,17.7622896,8.1111775,32.1683805,4.0332906
52.2758043,27.0661184,29.4262611,16.7322963,8.5451757,34.8853241,4.1949749
53.3938839,27.1882188,29.5454887,13.9196094,5.5332662,36.9629173,5.6284056
57.1332917,21.4395974,27.299355,17.3429624,7.7680749,28.784921,3.1823747
51.3668764,32.3498039,32.5467601,15.8917699,10.4165777,28.1056353,6.1796119
48.5696838,30.4628838,29.6867865,18.3840132,9.0486603,28.7242648,5.2903399
48.3056891,31.7867195,27.8797363,13.0862833,5.4534884,36.1893232,13.2308181
49.7156517,27.8066121,32.7490133,14.681371,6.7463684,25.52699,7.0806663
41.8078778,36.5498493,31.1503912,18.5474621,10.6825231,33.2840959,6.3029327
53.1459501,27.8206243,28.9227556,6.5317377,6.5289299,32.1411759,5.9223954
49.0104812,22.7614849,20.1027768,4.2078874,2.9829761,40.2961472,1.91773
51.8377182,23.6955094,29.5922658,9.0140579,6.0539917,32.6198202,7.3286625
47.3104396,24.1373811,20.5097026,3.3863782,2.4536537,39.1050325,4.6818417
46.3019147,26.0735254,24.1689658,4.546547,5.350317,39.9024502,3.8567114
48.1878842,23.6190863,23.4177135,8.9986245,5.2775225,34.4135176,3.87572
46.0160019,25.5627513,18.1143789,3.8177248,2.6581114,42.153888,4.1216118
51.4893438,20.4829365,22.1064658,4.4726376,3.2114668,41.7220411,3.2209945
50.6610007,28.0054728,25.3453831,4.1984979,4.0389346,39.6709174,4.3798464
50.6137732,26.5619818,22.1533043,4.1591093,2.4562813,39.1204647,4.1559278
47.4435519,26.1041642,22.5608402,7.3197881,3.5787643,40.1628865,3.7527837
52.2461669,28.0322184,30.5950586,9.9073643,7.0624057,30.347158,2.1248707
49.3838217,22.7500315,21.8232968,6.5227682,5.0580949,38.8533103,2.2950884
49.1877707,23.0647692,26.7158338,5.418806,4.2178485,33.3998452,5.9229408
49.5440465,26.7348156,21.3255745,5.5107837,3.8717535,37.0224019,2.804086
49.9130279,25.5942073,23.9939109,7.5558205,4.6135655,36.4659234,3.2555035
47.3261696,17.8376353,20.018224,3.7779554,1.2737815,37.7181705,4.4294849
48.3527045,28.4372533,25.3677895,6.9933959,6.1360073,35.1591699,4.5321625
51.9923915,25.2528468,27.1255114,9.5815887,5.9855764,33.5018735,6.8401553
43.8026449,22.4907101,16.7175002,4.6783704,1.637659,41.8595998,2.4161508
49.7822238,24.5964077,23.2802185,5.6308723,6.2697505,33.9614377,2.611754
43.9384936,21.5436767,18.1694733,4.4353346,2.0911163,40.6778788,3.883666
42.4576229,26.302694,21.0349195,5.9415467,1.2967017,34.9064237,6.2615387
47.8415961,29.0961197,32.7967192,15.210634,7.871465,29.0279178,4.6885713
45.279694,27.4887113,18.1684934,5.5340177,3.43121,36.8307364,6.6287421
51.4405404,22.051975,23.4049791,2.9294879,3.3873002,37.2795504,3.7335697
54.4957764,28.7039529,26.6507223,5.4701824,4.9052854,33.4229784,4.6635401
47.0873808,27.3803166,25.8096886,5.3632427,7.0875626,36.4791146,2.194357
46.7478205,25.4227103,20.816305,3.712283,3.948021,37.4219194,2.3979836
51.277722,29.9331182,30.9431765,16.8036281,8.3133248,31.5780981,7.8506619
48.5296455,35.0569748,30.0603204,9.4191631,8.5400625,38.0382509,6.8098733
54.4846703,33.3548753,32.7039889,14.0344502,7.6137994,32.1512035,7.2253876
47.6235074,26.0244747,26.2014848,12.5936596,3.5809993,29.1615149,10.0334514
47.0811411,27.1214901,25.7661374,12.4938652,4.6543151,34.6607635,4.6013378
57.1263804,33.6575229,34.5023517,15.8170089,10.4649748,31.2487786,4.357573
49.5214804,27.236173,29.6798201,12.2331167,7.1037294,29.1347545,6.9932491
51.1302989,34.324862,29.8433374,13.2094646,6.4815197,32.301994,5.0281282
51.2547204,32.9481873,30.4524816,13.5398555,7.6259487,32.3856947,9.7638775
49.771433,33.9123305,31.8088737,12.6335441,5.7505678,31.0033774,8.9785848
51.4891423,32.6936262,31.4353233,15.1124169,8.8384833,33.3859172,6.9865119
53.743418775829326,34.25071536428447,31.918883026428887,15.451650114358863,8.483991761684901,34.536913446036515,5.7814223
44.7692452,24.9407329,23.7476002,9.2282178,4.3047683,35.5754459,7.8794997
49.4708205,27.5883767,24.9753503,8.2469918,4.1068502,35.7645265,7.1708056
49.7069594,34.6280886,24.0560358,11.208336,1.9600738,34.0523295,8.6025504
50.1320264,29.4294994,27.6970568,10.7403209,5.7571398,33.6264297,7.4107015
44.8819114,27.9646177,24.4189197,13.0899072,3.9018837,35.6825003,4.1716115
48.0278413,36.1513196,30.5646771,14.1619359,8.0885176,29.7421806,5.6928449
48.4129057,27.1898043,24.0992587,9.7635613,4.2568254,34.7768455,4.4611941
53.1680586,27.9145045,29.5651327,13.9862793,4.9662054,27.8382805,5.2496449
47.2761307,16.2591941,23.541249,10.3046604,1.7020373,36.4540565,5.9261814
52.2029061,28.1835419,33.7658032,19.3643899,11.8084265,27.4699766,7.0830086
49.0561717,33.1250975,31.6730518,17.5107487,6.5775288,28.9266967,6.1715675
